user_id,book_id,book_score
3173280,1204889,5
1154663,1002299,0
1838435,1002299,2
1116329,1041007,0
15543705,1036274,0
1322968,1054685,5
1254724,1052203,0
1066775,1041482,0
1770710,1082162,0
1902672,4124727,4
1759659,1812895,4
1585055,1212080,5
1944216,1119796,5
1249998,1394536,4
1043248,4152754,3
1552466,1088065,3
1009934,1031740,4
1277453,1001885,2
1095169,4872671,5
1502950,1085860,5
1064257,1892491,4
1389319,1140727,4
1393792,1050175,0
1186667,3010130,4
1873494,1045926,5
1171707,1026425,3
1411454,2242467,3
1247113,1458186,5
2231752,1474688,4
1289109,1063624,4
1229470,1025753,5
1529713,1159939,4
2813276,1948901,3
1274337,1914572,4
2035787,1012802,0
1064610,1025176,0
33783099,3369600,5
1534150,1012039,5
2466780,1008074,3
2890114,1051193,4
1737067,2081876,4
2773339,3009821,4
1323711,2340955,4
1408393,1963684,5
1037472,4742918,0
1357269,1819974,0
1728250,1119528,4
1000176,1003479,4
1533218,1013225,0
1570555,1481362,4
1984546,1068308,4
1945344,1474688,4
2152109,1001136,0
1234161,1948901,0
1322968,1851385,4
1703284,1205370,0
1552466,1044547,5
1349383,1858513,5
1060832,1436348,4
1166676,1000323,5
1247113,1965977,1
1038634,1008357,0
1426160,2057285,4
1333933,1017143,0
1506002,1087758,0
1971717,1066165,5
2166828,1062326,3
1421076,2026939,0
1113703,1075495,0
1679516,4242172,4
1778614,2253642,5
1662812,1213546,5
1508606,2271582,0
1012679,4113090,4
1200095,1344548,0
2131193,1090043,3
2992054,2008972,4
1259244,1416954,5
1181878,2123957,4
2319876,1228110,3
1397564,2360269,4
1431574,1255625,0
2222865,1052203,4
1391920,1044663,0
1001273,1019338,3
1117233,3162527,5
1090308,3000997,3
1954173,1009257,4
1952009,3801097,4
1846392,1008145,5
1377676,2139305,3
1061451,1948901,4
3009341,1807516,5
2745546,1485224,0
4916738,3646172,4
2245809,1049215,4
23073485,1089521,5
1828185,1020128,3
1195413,1009257,5
2227261,1083428,4
15006533,2339950,1
2731018,2988943,4
1968652,1919201,4
2221312,5366275,4
2193756,1040771,4
1403666,1028780,0
1166030,1016486,4
1385465,1005521,0
1239440,1915536,4
1975527,1474688,5
1038939,1464989,4
1885452,1061367,0
3045957,1962923,0
1068205,1059336,4
1861203,1018153,4
2020496,1082150,0
1029733,1080544,0
45337884,1026686,5
1391236,1422833,4
1408394,1767388,5
1212789,1762869,4
3258750,3211779,5
9553409,1292416,3
1781395,1004821,4
2041802,1004956,5
1562832,1081422,0
1038634,1020459,3
1709574,1020241,3
2107063,1083474,5
2719601,1431836,4
1371556,1016063,4
1413032,1014578,0
3542309,1485495,3
1172689,1400705,4
1846392,2348372,5
1307402,1002299,4
1040251,1029159,3
1281595,1009257,5
4719828,1043201,4
1075231,2584971,0
1835553,1331571,0
1326807,1020959,5
2065687,1079440,3
1405380,2118032,3
1070656,1061977,5
2546568,1000482,3
1289109,1018136,5
1306646,1031741,5
1552466,1026425,5
2624355,2133556,3
1553185,2326403,3
2894919,2133556,3
4564655,3071717,5
1115667,1440468,5
1495295,1340986,3
2975240,1082518,4
1657406,1382840,0
14986684,1023500,0
1105181,1863930,5
1388706,1030153,0
1103197,3786755,4
1889557,1470158,0
4417275,1227838,5
1194039,1016523,3
2515574,1008074,4
1009133,1079440,0
3446003,1049219,4
1168214,1045466,5
3151973,1078554,5
1235292,1029159,4
2047577,2242467,0
1270679,1082398,0
2813276,1152701,0
1651123,1012242,4
4114001,1043008,3
1832778,2070844,5
2745404,2003526,4
2221312,1084336,0
1966896,1063190,0
1326807,1041482,4
2121622,1358873,4
1252934,1024217,3
3346617,1985223,5
1001118,2253753,5
2133461,1358416,4
1997449,2068211,5
1080694,1014533,0
3579374,1049189,1
1005588,1084336,0
1013504,3009821,3
1391236,1400705,4
2334439,1382840,5
1374058,2209098,4
1805201,1013380,0
1282278,1036243,4
1513194,1255625,5
1042670,1026036,0
1247271,1851385,5
1622916,1008357,0
3790166,1034108,0
1113703,1012611,4
1268695,2071404,0
1432325,1212080,0
2792430,1026686,4
1120366,2253753,4
2874556,1013129,0
2068795,2267883,0
1659621,1074841,0
48943819,1046265,4
3839770,1009160,0
1251058,1418180,5
1234971,1862115,1
2287283,1856285,4
1204367,1023658,0
16139073,2209098,5
2174521,1016523,0
1049139,1087758,2
29756665,1848256,3
3089388,1170801,4
1552466,1321018,3
1587124,1026674,0
1403356,2180619,5
1374060,3426869,4
1214750,3908032,4
1615954,1013416,4
1219073,1029791,4
43996587,1032645,0
1434840,1018577,4
2168938,1001204,5
2014633,1016523,4
2186086,1818347,5
3346617,1056295,5
1688058,1401425,5
2535582,1082349,3
1397515,1458192,4
4476134,1283273,3
1334412,1084336,5
1078736,1829836,0
27581092,1401425,5
1594077,1455933,0
1226120,2295163,5
1514526,1021193,0
1039533,1186392,0
1867263,1474773,5
2471221,1009257,5
1278583,1007914,4
2245809,1002299,4
1344172,1024217,0
1201356,1467776,5
1411454,2160556,5
2152109,1029553,0
2469809,1812895,3
2426406,1044663,4
1585975,1926103,3
2166828,1467535,0
3301471,1529893,3
1050022,1205054,4
1061101,1031740,5
3874720,1049219,4
1411454,2265312,0
1037576,1031741,0
1330253,2996596,4
1130466,3865832,3
2003930,1025723,4
1889154,1261153,5
2190959,1033825,0
1988659,1455933,3
1792696,2280027,3
1293251,1082406,0
2330414,4152754,0
1457526,1039752,4
1980708,1061118,5
1885279,1439216,4
3066246,1873268,3
4394291,1822793,3
2272694,1082334,4
2774308,1009160,0
1755823,2057285,4
1321017,1040211,0
1433566,1017839,0
3018689,1021056,0
1571992,1082522,5
1228508,1006004,0
1925619,1078250,3
1984445,1056733,4
1315079,1063245,3
2010977,3662594,0
1692839,2171321,5
2707462,1138986,5
1166030,1013416,4
1361460,1458186,5
1307807,1051797,5
2431917,1082518,4
1300300,1858576,5
1078544,1078250,0
1109854,1344548,4
2245809,1000482,4
2064650,1012489,4
2149615,1212893,5
2637993,1039487,4
1338590,1141406,0
1624127,1003000,5
2330414,1027247,0
1078855,1032431,4
2652211,1467776,5
1794252,1829836,3
1155882,1029791,0
4285231,1329941,5
1602669,2180619,5
1389319,1013502,3
4155840,1004956,4
1727444,1084336,5
1715179,1456831,4
3386581,1087758,3
3976519,1020241,0
1416960,4173403,4
1092786,1255625,0
1910134,1898609,4
1965309,1039487,5
2888102,1028842,5
1630724,3009033,0
1573871,1082154,0
1178180,1024701,0
1054807,1025176,4
2676045,5385852,3
1244963,1050175,0
1697125,1340986,5
1342621,1422833,4
1179432,1418686,0
1396230,1873231,4
1227717,1046265,4
1384271,3326892,0
1331855,1431779,0
1297078,2042966,3
1396278,1011662,0
1870447,2022979,0
1068383,2295324,4
1506160,1029553,5
30160527,1065970,0
1231511,2123957,5
1229112,1401425,5
2298855,1401161,4
2846129,1063245,5
1438693,1439894,0
1326577,1758767,4
1727444,1449351,5
2793062,1819974,3
2919284,1009931,0
1376633,1032945,3
1169159,1440089,0
2222865,1321789,4
1277269,3066477,5
2725004,1431836,5
1141345,2382705,4
1317379,2256438,0
2311033,1039487,5
2256463,1862115,0
1552466,2193877,3
1810148,2032666,0
2383159,1020241,4
1094335,1056023,4
2436138,1102403,5
2328736,3394338,5
1065754,1424373,5
2235445,1089243,5
1451641,1440992,5
1412909,1059406,4
2751939,1919201,4
1394893,1017563,4
1282372,1049477,4
15543705,1043815,0
1485565,1039487,0
37119433,1763809,0
2718960,1026425,0
1061781,1032581,0
3436691,2340955,3
2278812,1898609,4
2704506,1455933,3
1397515,1458164,4
2989169,1026686,3
1241848,1044663,4
1001195,2295324,4
1585296,1029553,5
1397923,1016063,4
1037576,3615061,0
1844187,1917972,0
1227876,1963786,0
1823588,1005521,0
27410341,1873231,3
1304776,1469051,3
1220776,1032581,0
31531100,1018577,5
2341056,1003284,0
2296262,3246230,3
1228183,2295324,5
2273033,1221515,5
3308170,1141406,4
1171755,1344548,4
1954173,1080812,2
1351511,1062326,0
2012057,1004088,0
2041802,1596305,3
1402132,2026939,5
1142500,1205370,4
1081597,1030200,5
2139181,1440468,5
1532168,1046209,5
1675755,3014576,4
1624127,1016300,1
1005943,1001204,3
1078020,1070441,5
1337536,1012611,5
1329974,1703544,3
2374468,1013225,0
3857517,2996596,4
1227717,3191044,4
1394893,1882933,4
1134253,2253642,4
1125289,1346815,5
14986684,1170801,0
2819806,1084973,5
1691680,1459149,0
2233758,1765512,5
1709574,1000482,3
1094061,1085860,0
1203257,1070441,4
2616177,3151990,2
34572439,1986590,0
1339293,1059112,4
2778062,1012637,4
1770710,2062200,0
1506160,1119522,5
1066866,1021847,3
1303121,1464716,0
1902672,4011440,4
1190351,2133556,3
1865981,1080544,3
1885232,1794620,5
1060869,1069685,0
23672215,1853785,4
2374468,1040771,5
2015570,1016063,1
1043112,1059406,4
1413727,1205054,0
33783099,1884249,0
1244963,1012489,0
3271430,1263399,3
1049139,1082138,4
1094335,1008074,0
3291995,1005521,0
1344794,1581547,3
1711760,1346815,4
2920379,2282081,5
1299702,1449352,0
1312465,1049522,4
2188175,1223845,4
2222865,1400705,0
1754129,1312333,0
1344172,1914636,0
2323748,1033190,5
2492939,4159088,4
1222022,1792668,0
34934839,1019485,4
1204367,1441869,3
1241848,1321018,3
1374060,2250587,4
1289335,1020959,4
1032862,2360269,5
2334439,3211779,5
1413949,3672237,3
1306824,3335362,5
1536730,2295163,5
1247090,1039752,4
2455454,1863930,3
1352302,1054685,5
1002057,1474688,5
1982872,1292416,5
1202955,1016204,0
2357888,1066462,3
3684183,3369600,0
1419067,2115040,0
1635210,1037602,5
2631359,1030052,4
1069873,1020241,4
1279068,1089517,4
2048436,1358873,0
1635210,1161852,3
2245809,1021425,4
3544935,1029791,5
1190351,1436713,4
1296718,1829226,4
1672033,1026425,4
1567798,1008357,4
1328625,1085860,0
1243366,1040104,0
1078948,1322328,4
1428232,2034893,3
2989169,1060117,5
1496247,1029111,4
2686818,1061563,4
1904757,1949068,0
1212430,1007305,5
1071544,1440972,3
1307402,1089515,4
2058505,1170801,4
2616177,1054889,0
2064622,1474842,5
3346617,1030469,4
1254395,3266344,5
2188175,1075743,3
1975427,3181927,4
1718787,1003078,5
2229021,1018577,5
2503790,1382836,3
2168938,1025753,4
1359768,1050339,0
1059369,1061977,3
3039160,1014825,4
1078107,1431836,5
1081857,1867642,5
3928241,1080370,0
2863868,1862115,4
2578277,1292416,4
1061129,4112874,4
2475324,1856285,1
1431574,1186350,0
1473233,1039487,3
1047770,1089521,0
1223113,1863930,5
1902672,1474842,4
1234036,3009821,4
1438681,1028916,0
1057190,1422833,0
1224133,1014533,0
1204367,2133074,3
1097027,1758767,0
1320395,1039487,5
2718960,1212152,3
1848424,1201821,4
43996587,2119843,0
2272694,1058234,3
1341772,1089523,4
1228183,1022060,4
1118570,1947471,3
1805201,1427679,0
2331207,1076045,0
1907621,1796596,4
2035973,1050339,4
3509367,3259440,5
1803449,1054889,2
1567798,1192090,5
2047848,1186392,3
1293083,1023500,0
1081597,1003000,3
1246307,1459149,0
1119075,1460313,3
2237917,1063245,0
1321218,1045201,3
1169159,1049219,0
4607332,1186392,0
3522158,1873281,4
1247090,1007928,4
1191451,1119522,0
1360312,1029791,0
1345150,1035146,4
1725703,1047138,5
1251256,1970428,4
1557995,1045818,0
2517866,1467776,0
1722405,1065970,3
1253647,1201821,0
1806734,1014278,0
1002351,1000517,5
2136303,1063190,5
1247113,1368256,3
1289392,1011754,0
2461843,1084336,5
2727300,1441869,5
1032860,1432596,3
1263043,1292227,0
1320395,1050339,4
1002351,1089509,4
1237371,1009160,0
1263559,1036274,4
1054495,3140801,5
2094049,1424741,0
1285640,1045818,4
1082043,1055976,0
1241848,1061118,4
1270679,1039752,0
1133849,2250587,0
1573871,1082138,4
1587124,3266968,2
3976519,1062193,4
2118665,1474842,4
1014251,1082162,3
2016265,2257188,0
1066866,2309689,4
2719601,1401840,4
2763691,1030153,4
2090975,2230208,4
1897919,1003284,4
1431574,1070441,0
1949568,1758767,3
1687689,1223575,0
1585975,1464716,5
1151572,1213546,3
2613686,3662594,5
1241848,3080607,5
2383159,3369600,4
1824319,1026425,4
2838853,1432596,0
3571728,3191328,0
1191451,1394536,0
1875458,1035326,5
1119534,2340100,4
1502044,1461903,3
1078736,1008145,4
4104534,1001204,4
3579374,1051193,5
1015866,1069685,4
35905276,1867064,4
1658018,1765512,5
2360897,1441869,5
1772315,1089515,4
2036248,1013225,0
1338590,1013502,0
1163150,1000856,0
1444264,1041616,3
1943109,1083477,0
2515923,1030366,0
1052753,3080607,3
1975527,1000534,5
2494353,1914572,0
1042606,3860856,4
1066775,1461903,0
2091448,1786670,0
1666733,2194123,5
1186667,1027247,4
2605521,1431836,5
1300105,3006581,4
2829605,1389960,5
1897919,2003526,0
1486331,1873281,3
1655499,1025753,4
1378905,1703544,4
1181878,1008357,5
1120064,2339950,4
1907404,1465324,4
1289335,3776157,0
2132818,1089512,5
1224133,2253642,5
2198019,1082138,4
1468879,1439894,5
3976355,1422833,5
1706338,2345727,4
1466423,1016300,4
1194039,1066462,3
1889736,2363651,4
2890114,1035477,4
2942234,3394338,3
2710488,1452610,4
1622526,1529893,1
1013504,3239824,3
1621764,1012802,0
1755823,2267883,0
1188345,1455933,3
2799074,2284311,5
2707462,1003148,4
1190803,1547265,0
1772315,1020459,5
1622526,1061118,4
3522158,2053249,3
1480546,1079509,0
1394893,1058661,5
1315134,2036345,3
1168214,1070851,0
1835553,3608170,2
1487971,1039752,4
1773319,1763809,0
2437683,1020961,4
1054427,1089517,0
1413949,3316422,3
1905093,1358873,4
1082828,1125186,0
1925619,2256438,4
1453980,1959786,3
2113309,1035848,0
1411553,2036345,0
1142927,3103080,4
1281923,1125186,4
30160527,1255624,0
2254558,1031575,3
4318664,1082162,5
1194135,1999037,4
1100632,1030052,4
3778347,1213546,5
1514526,1083428,0
3138023,1016486,3
2894919,1049219,5
1370033,3311009,4
2540966,1056733,4
1486853,2180619,0
2179889,1851385,3
1302560,1019338,5
1875458,2361768,5
2200267,1829226,4
1848424,1949338,4
1861203,1046265,5
3827505,3014576,3
1756794,1204889,5
1103364,1796596,0
2009364,1400705,5
3170136,1358413,4
1237371,1058234,0
1760754,1082154,4
2782295,1770782,4
3666192,1053759,4
1949568,1000856,4
1861203,1459149,4
1509493,2008972,4
1716373,1848256,0
1728250,1470158,4
1569387,2008284,5
1001365,1046172,5
2313951,1044547,5
1086983,1060117,5
1314283,1024217,5
1074089,1028270,4
1002351,1082138,5
2288774,1050339,4
1217919,1777932,0
1000152,1072842,3
1267105,1016300,3
1170788,1009931,3
1212458,1394253,4
1293503,3066477,0
1078081,1013208,0
1717399,1119522,4
2061399,1483522,5
1662812,1432596,3
2511194,1070851,3
1407587,1082584,5
1583361,1010464,0
3666192,3181927,4
6373278,1023045,4
1726158,1049189,0
1400160,1914636,0
1365397,1529893,5
1067364,1926103,4
1307807,1125186,0
1511382,1016204,3
2149615,1793132,4
2061399,1080309,4
1100632,1006197,4
1024221,3335362,4
3111206,1227838,3
1511656,4173403,4
1903624,1017143,3
1945344,1389960,4
1840823,1007305,5
1061873,1012747,0
1418881,1023658,4
1885232,1125186,5
1075526,1011882,4
2749072,1036067,2
1984445,1321018,5
1017574,3644791,3
1811834,1013416,4
1907333,3124525,4
1931716,2068211,0
2479513,2209098,4
1484677,1467535,3
1009865,1319345,0
1147624,2971734,0
1030739,1011662,5
3869722,1013208,4
1313111,1227838,3
1457526,1047138,4
2799074,3394338,5
2217428,4171951,4
1372962,1029553,0
1178180,1859140,5
1089588,1064828,4
1391920,2133556,0
1691680,1041550,4
2147450,1461903,4
1396278,1079252,4
2263766,1051193,4
3006497,1321018,4
3328869,4886245,3
1243403,1180108,0
1949568,2295163,4
1292689,1762869,5
4054598,1009160,4
1464810,3577218,2
1240998,2383005,4
3308170,1221515,5
1501360,1775691,4
1310789,1400705,4
1200095,2118032,0
1413032,1200840,0
1450368,3071717,5
1214986,1059336,0
2504449,1066462,4
1017837,1023500,1
1166579,1873268,0
2063326,1035848,3
2240757,1090043,4
1902873,1449351,0
1194375,1058234,0
1741534,1000445,0
2942234,1436348,2
1984445,2057285,2
1195507,1368256,0
1030739,1051797,5
30199832,1089243,0
1045477,2380307,4
2702518,2250587,3
1407026,2071404,0
1895396,1141406,5
2078515,1949068,0
3890935,1008145,0
1674854,1066462,4
1396208,1025243,0
2233758,1060117,5
1228508,3315879,0
1947766,1440972,5
1065346,1080370,3
2603819,1031740,3
1054807,1080687,5
1691680,1322320,0
1622526,1927782,0
1171707,1424555,0
2782114,4714734,4
1998052,1863930,0
1078736,1054685,0
1925619,1065970,5
1237371,1812618,0
1502950,1041482,5
3346617,2980812,4
1652062,1382833,0
1585055,1047447,5
1595217,3103080,5
1383001,1068920,3
1425463,1283273,5
1397863,1867064,4
1889557,1047138,0
2198907,1070711,0
1496881,1066165,0
34502705,1818347,0
1581135,1080812,5
1092048,1201821,4
1536179,3124525,2
3257743,1264579,0
2051679,1529893,4
1203257,2032117,5
1282553,4749115,3
1181508,1947471,3
1037226,1063190,4
1047770,1007305,0
1564269,1220853,5
2145754,1019338,0
1296718,1082173,4
1865210,3140801,3
1844187,3610550,4
1389804,1082138,4
1901684,2250587,4
1810148,1006113,0
1135056,1848256,4
1253647,1026425,0
1734909,1026674,3
1513944,1090043,4
1510168,1017143,5
1359809,1016523,0
2131193,2170629,1
1179432,1017143,5
1035183,1370274,0
2124677,3066477,5
2121622,1033190,5
1104820,1048007,4
1048262,3010130,5
15006533,3908032,5
1669034,1204889,3
1208953,2070012,0
1030536,1316648,4
1219568,1027247,3
1218115,1382846,4
1699563,1049215,0
2188175,3369600,4
1403356,1401425,5
2256463,2317973,0
1043112,1031740,5
1234971,1470158,4
1117930,2159470,3
1396456,1440468,5
2569258,1084336,0
1686645,1440589,0
1022218,1017143,0
3357385,1008145,5
3935067,3014576,0
1746408,1459623,5
1189439,1481362,3
1635210,1394364,4
3790166,1061118,0
1090723,1388169,5
1059369,1470158,4
31531100,1919201,4
3778347,1082398,3
1061451,1807516,5
1314283,1151873,3
3438411,3554154,5
1321364,1948901,4
1770742,1897413,4
2193756,1073708,5
3519359,1040771,4
1326807,1483522,5
1259244,1433700,4
2341056,1023045,0
1204943,1152701,5
1551606,1040397,0
2090959,1023500,3
1722291,1013225,5
1639797,1418180,5
1514785,3616310,2
1321017,1013416,0
2287283,2056749,4
1360312,1159939,5
1511656,1011662,4
1365397,1312333,4
1902672,2129427,5
1297440,1014278,5
1214750,4872671,4
1704875,1312333,5
1060832,1051797,4
1759659,2133556,3
1313111,1400705,2
2107694,1090043,0
1292689,1008357,0
2149615,1441707,4
1333516,1021847,4
3469899,1203426,5
1378905,1125186,4
1039814,2243213,3
1013918,1063190,3
1275889,1046265,3
3271430,3151990,4
2504060,1803022,3
2357888,3608170,0
4922158,2022979,5
2586616,1082154,0
4417275,2317973,4
1499761,1040771,4
1251334,1322328,4
1384008,2253642,0
1210502,1277981,5
1424745,1063245,5
2227405,1018153,0
2064622,1221515,5
1774737,1026425,4
2196238,1312333,3
1923913,1049215,4
2171363,1019568,4
1078107,1762869,4
3778347,1089510,4
1858328,4238754,5
1010923,1089510,0
1502950,1858410,5
1355881,1069885,4
1374450,1016300,4
27321045,3191328,4
3231508,1001193,5
1259573,1473250,0
1167596,1794844,3
1337208,1858576,5
2222865,1089243,4
1052440,1045818,5
1060869,1394536,0
2389022,1452923,4
3070112,1227838,4
2178173,2131415,0
2023513,1069685,3
1081597,5363767,5
2330735,2253642,2
1158627,1400705,3
1789231,1051363,5
1445944,1028693,0
1440407,1963912,5
2090959,3865832,4
1337536,1015699,4
1078107,1529893,4
1227360,2257188,4
1185422,1917972,0
1179432,1046265,5
1200095,1981647,0
1717315,2149655,0
3606444,1214898,4
3274156,1040771,4
1253647,1052828,0
2331207,1035848,5
1219568,3259440,4
1061101,1089243,5
1889557,2062200,3
1698837,1613372,0
1913265,1031741,4
1092048,1388169,4
2341056,1082138,0
4147269,1043815,5
3074645,5275059,4
3987910,3369600,4
2245809,1049354,4
3890935,1005918,0
1126003,3316422,4
1413949,1436348,4
1389804,1823349,3
3684183,1022060,0
1024738,3369600,4
1507728,1054685,0
1677327,1227838,5
1536179,1440089,3
1154663,1022060,4
35905276,3323987,4
2640144,1470158,2
1748496,1003284,0
2707462,1050339,3
1241706,1089243,5
1338590,1860750,3
1630724,1070851,5
1017837,1089523,0
2708041,1613372,4
1315079,1030470,0
1246307,1089518,0
3436691,1884249,4
2063326,1023709,4
1662812,1081422,4
1389804,1902628,5
44941614,2340955,0
1741534,2154960,5
1041534,1767388,5
1071217,1152701,4
1171755,1865891,4
34502705,1878708,0
1001248,1082154,4
1987940,1045818,4
1037453,3713327,3
1057190,1613372,0
2152109,1914083,0
2843554,3066477,5
1043300,1420862,5
2010977,2053249,0
2056579,2253642,0
2459192,1419841,0
1759659,5275059,0
1177306,1481362,5
1215272,2284090,4
1284332,1056733,0
1277050,2240482,3
1122148,1009257,4
2331207,1029111,0
2546568,1012637,0
2081593,3102324,4
1865210,1031740,4
2568235,2026939,4
1434290,1458186,5
1361035,1927902,4
1622795,1200840,4
1037453,1159939,4
1499761,2136484,5
1551538,1066462,0
1380428,3537590,4
1706338,1394364,5
1457526,1119528,4
1639797,1072842,4
1227360,1013001,3
1059369,1065970,4
1501154,1255288,5
1229086,1082578,0
1005160,3577218,1
1621764,1596305,0
1061781,1203426,5
1397863,1085799,4
2858940,2230208,2
1289109,1089521,3
2428231,3394338,2
2566466,1964044,4
1281595,1388169,4
1199536,1019428,4
2459192,1440089,4
1241848,1061977,4
1190351,1082518,4
1870447,1025336,0
1938457,1057244,4
1344172,1087145,0
1691680,1471391,0
1905111,1205372,0
3328869,2980812,3
3308170,1279212,5
1037453,1483522,5
2330414,3646172,0
1415418,1036274,2
1502044,1138986,5
3995729,1012637,4
1013820,1044316,0
1373969,1078554,0
1829803,3323987,4
2566412,1220219,5
3137557,1151876,4
1108491,1040771,4
2598213,3211779,5
20776101,1088022,0
1066351,1089515,5
4054598,1046265,5
1501154,3010130,4
1732691,1424741,5
1096467,1965977,4
4318664,1002299,5
1112922,1082406,5
1253647,1000482,5
1354871,1005279,5
1503330,1043008,5
1513194,2988943,4
2171785,1047138,4
1100962,1207819,0
1740047,1203251,4
2108962,1006004,4
1889736,1001136,5
2278812,1082518,4
2735218,3091349,0
1240460,1032945,0
2355839,1008732,0
2108962,1089523,4
4507957,1069685,5
2065687,1082138,5
1247727,3335362,0
2603819,1029553,5
1396208,1032581,5
34502705,1082349,5
1403797,1948901,3
1397989,1041482,4
1704875,1015452,5
1125189,1346815,4
1471087,1775691,3
1793602,1312333,5
1502044,1045818,4
1119075,1056868,5
2221312,2336093,0
1015866,1440972,5
2164161,1041482,5
1082043,1970428,0
1598297,1449352,0
2858940,1017143,3
1439032,1058234,3
1098869,1369777,3
1573871,1026425,4
1077447,2242467,5
2286928,2052448,4
2092562,3091349,3
2858940,2294993,3
1531535,1422833,3
1116329,2971734,1
1393476,1456524,0
1324017,1016523,4
11962981,1022238,0
1246307,2030664,0
1125189,1388169,4
2007667,1613372,5
3111206,1180108,4
2190959,1767945,0
1811834,2256438,3
1438693,1481362,0
1079459,1400705,0
2888102,1019568,0
1679516,1421921,5
1052440,1050339,0
2515605,1475048,0
2350844,1036684,5
1187075,1433640,5
1237371,1878708,0
2287283,1873281,5
1838435,1223575,4
2323748,1052380,3
1413032,2230208,0
8460892,1829836,4
1166676,1440992,5
4719828,1040211,5
1895543,1264579,0
2218263,1805514,0
2003930,3266344,4
1086968,1085860,5
1228508,1873268,0
1403797,1006560,4
1078544,1400705,5
3402005,1321017,3
1582010,1028780,4
2302094,2119843,4
1005588,1829226,5
1307285,1465324,0
1382861,1025243,3
1482749,1033825,0
1520150,1863930,5
1003151,1044316,4
1715179,1400705,5
1397923,1013248,4
2020203,1049477,4
1159653,1056868,4
1333516,1068920,5
2778062,1856285,5
1042670,1255625,5
2048436,1761056,0
4607332,1020961,5
1188345,2996596,4
2915799,2331434,4
4607332,3073494,4
1249296,1916726,4
1229086,1031741,0
1623509,2988943,4
1418237,1476651,5
1107186,2082194,4
1021985,1878708,0
2515605,2233893,0
3291995,1039487,0
3328869,1440089,5
3257743,1449351,0
1084513,1438461,4
2082359,1361264,3
38775373,1031741,0
1178180,2250587,4
1476876,1082154,5
1838877,1258498,3
1741534,1035848,0
2064650,1203426,5
3213003,1316622,1
48943819,1440468,4
1667851,1059937,4
1110718,1082173,0
1002057,1045466,5
1068205,1291809,5
20776101,1389960,5
1100576,1078250,5
3799516,3091349,0
1032428,1050175,4
1296974,1084336,5
2446204,1000482,5
2788465,1878708,4
1583361,1089512,0
1644211,1065970,4
1307927,1046175,4
1963458,1026317,4
2005524,2171321,4
3522158,2133556,4
1097738,1529893,0
2014633,1044547,4
4480774,1767945,4
2236029,3073494,5
1277269,4886245,3
1050739,1794620,3
3074645,3887826,0
2190959,1021193,0
2010194,1049189,3
1758444,1436348,0
1179229,1046265,0
1061451,4872671,5
1055018,1865891,3
1934393,4074636,3
1995403,1056733,4
2915799,1040771,0
1485676,1018136,5
2221121,1898609,5
1017464,3080607,5
2992054,1485224,5
1142927,3326892,4
1344172,1082334,0
1071217,1019568,5
2603819,1082578,4
1075231,1255625,0
1045477,1041616,5
44941614,1873231,5
3684183,1822793,3
2070832,2250587,0
1440407,3995526,3
1587124,2034893,0
2457019,3017857,5
2304601,1061367,5
23549124,1761056,0
1254395,1937357,5
1142500,3211779,5
1478647,1827374,5
2037426,1006881,3
1126003,1031741,5
2174195,1001885,5
1217239,1361249,5
1385999,3646172,5
1716373,1041007,5
2215864,1054685,5
1930235,2150240,3
2041802,1002299,4
1546425,1079440,4
1906915,2193877,4
1480453,1433640,4
1644211,1014825,5
1727444,2154960,5
2321998,1449351,5
3809255,1045247,0
3032363,2159042,3
1963458,1431836,4
2261930,1061118,0
2819806,1039752,5
2274261,1865891,3
1010001,3181927,0
1514526,1066462,0
3869722,1203251,4
1130466,1985223,5
1722405,1948502,3
1396278,3259440,4
1021985,2275502,4
1549397,1008074,0
1360428,1475048,3
3745725,1054889,4
1951536,1029553,3
1587124,3259440,5
1222635,1949068,0
1404446,1917972,0
2132818,3187737,5
1137624,1064828,0
2363647,4124727,4
1302058,1140727,0
1535709,3369600,4
1080694,1400705,0
1728250,1090043,3
1257229,2382705,2
1337536,2118032,3
3839770,1066462,0
1619899,1388169,0
1540127,1014278,5
1517185,1023045,3
1326807,1398395,5
1696751,3662594,4
2335057,1012242,0
1963458,1959786,5
2151984,3995526,0
1237326,1059406,3
1044037,1058759,5
2735218,2339950,3
1219568,1159939,5
1408393,3608170,0
1352838,1205370,0
2035973,1786670,5
2275683,1781300,5
1099570,1061118,0
48943819,1291760,4
2179310,3006581,5
1326807,1079252,4
2518481,1279212,4
1770710,1085860,0
2111641,1141406,4
3328869,1041482,4
1431574,1024197,0
1057190,2056749,0
3557732,1030469,5
13318863,2150240,0
1500701,1020961,4
1907423,1057244,0
2564204,1547265,4
1061596,1023045,0
1534150,1007334,4
2844003,1291760,0
2217428,1798557,4
1033510,1032431,5
2335057,1020959,0
3557732,1827374,4
1037226,1001885,3
3233333,2022979,4
2719404,1034108,5
1439661,1000482,4
1930235,1057206,2
1622526,1204889,0
1722291,4112874,5
1054427,1464716,3
1190803,1322320,0
6373278,1455933,5
1991915,3140801,5
1000999,1258490,5
1065421,1794620,4
1071548,1424555,4
3268010,1917972,0
1355653,1261153,3
2081784,1449661,0
1321218,1316648,2
1299702,1016003,0
1480744,1873268,3
1530552,1023045,5
1212458,2133556,3
3978822,1016204,3
2046939,2033081,0
1947055,1807516,4
1224950,1937939,0
1828185,1047447,4
2504449,1021193,3
